learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
2,8,2,0.201,0.881,1,0.160583,0
2,8,6,0.201,0.881,1,0.05423,3
3,10,2,0.215,0.875,1,0.547852,0
4,13,4,0.229,0.865,1,0.204102,0
4,13,12,0.229,0.865,1,0.927094,6
5,9,8,0.22,0.871,1,0.433502,6
6,19,2,0.22,0.863,1,0.829468,1
6,19,4,0.22,0.863,1,0.209045,0
6,19,9,0.22,0.863,1,0.715576,3
6,19,10,0.22,0.863,1,0.513977,8
6,19,13,0.22,0.863,1,0.38974,7
7,8,2,0.209,0.866,1,0.288757,7
8,10,8,0.223,0.887,1,0.065369,5
9,13,2,0.199,0.871,1,0.108917,4
10,7,2,0.2,0.876,1,0.714905,4
12,19,0,0.221,0.877,1,0.519043,1
12,19,3,0.221,0.877,1,0.032745,5
12,19,7,0.221,0.877,1,0.460144,6
12,19,9,0.221,0.877,1,0.610352,7
12,19,10,0.221,0.877,1,0.541534,8
12,19,11,0.221,0.877,1,0.626129,3
12,19,17,0.221,0.877,1,0.09848,0
13,8,0,0.232,0.87,1,0.163757,5
13,8,1,0.232,0.87,1,0.866943,4
13,8,6,0.232,0.87,1,0.226776,0
14,7,0,0.219,0.871,1,0.332672,4
15,15,3,0.218,0.879,1,0.225037,2
15,15,5,0.218,0.879,1,0.302155,6
15,15,7,0.218,0.879,1,0.68924,1
17,16,0,0.22,0.885,1,0.5849,2
17,16,1,0.22,0.885,1,0.209534,3
17,16,4,0.22,0.885,1,0.29541,7
17,16,6,0.22,0.885,1,0.916595,8
17,16,10,0.22,0.885,1,0.395935,5
17,16,12,0.22,0.885,1,0.798492,4
17,16,14,0.22,0.885,1,0.413727,9
18,10,6,0.213,0.871,1,0.544952,4
18,10,7,0.213,0.871,1,0.601196,7
18,10,8,0.213,0.871,1,0.499298,6
19,5,2,0.203,0.874,1,0.330322,7
20,16,2,0.203,0.875,1,0.130188,1
20,16,5,0.203,0.875,1,0.578644,0
20,16,7,0.203,0.875,1,0.28537,8
20,16,8,0.203,0.875,1,0.362518,7
20,16,9,0.203,0.875,1,0.573822,2
20,16,11,0.203,0.875,1,0.072662,5
20,16,13,0.203,0.875,1,0.051208,6
21,6,3,0.224,0.868,1,0.512878,9
22,11,0,0.213,0.886,1,0.611633,4
22,11,2,0.213,0.886,1,0.160522,9
22,11,4,0.213,0.886,1,0.02121,2
22,11,5,0.213,0.886,1,0.187134,3
22,11,6,0.213,0.886,1,0.572906,1
22,11,8,0.213,0.886,1,0.380829,6
22,11,10,0.213,0.886,1,0.739716,5
24,12,8,0.204,0.882,1,0.071503,1
25,15,8,0.222,0.878,1,0.43335,6
25,15,12,0.222,0.878,1,0.332581,9
