learnerID,sitesVisited,step,pr(rr),pr(fr),pr(sr),randomNumber,nodeRecommendationID
1,4,0,0.238,0.877,1,0.830505,2
1,4,1,0.238,0.877,1,0.993225,1
1,4,2,0.238,0.877,1,0.111084,3
3,10,1,0.215,0.875,1,0.608978,1
3,10,4,0.215,0.875,1,0.226654,6
3,10,5,0.215,0.875,1,0.312561,5
4,13,3,0.229,0.865,1,0.302887,5
4,13,7,0.229,0.865,1,0.156006,8
4,13,8,0.229,0.865,1,0.164551,2
4,13,10,0.229,0.865,1,0.09668,3
5,9,1,0.22,0.871,1,0.112183,5
5,9,8,0.22,0.871,1,0.095703,7
6,19,16,0.22,0.863,1,0.16394,5
7,8,5,0.209,0.866,1,0.164673,7
7,8,7,0.209,0.866,1,0.909271,6
8,10,7,0.223,0.887,1,0.039032,6
10,7,4,0.2,0.876,1,0.423615,6
11,2,0,0.194,0.867,1,0.515961,9
12,19,1,0.221,0.877,1,0.434479,4
12,19,4,0.221,0.877,1,0.776337,0
12,19,7,0.221,0.877,1,0.827484,6
13,8,0,0.232,0.87,1,0.756897,4
13,8,3,0.232,0.87,1,0.573914,2
13,8,7,0.232,0.87,1,0.107483,5
14,7,3,0.219,0.871,1,0.622437,1
14,7,4,0.219,0.871,1,0.519226,4
14,7,5,0.219,0.871,1,0.978088,0
14,7,6,0.219,0.871,1,0.010956,9
15,15,4,0.218,0.879,1,0.035004,2
15,15,10,0.218,0.879,1,0.710968,3
15,15,11,0.218,0.879,1,0.717072,9
15,15,12,0.218,0.879,1,0.301331,0
15,15,14,0.218,0.879,1,0.295532,8
16,8,0,0.201,0.854,1,0.444519,9
16,8,7,0.201,0.854,1,0.374054,3
17,16,3,0.22,0.885,1,0.403351,3
17,16,9,0.22,0.885,1,0.635468,1
17,16,13,0.22,0.885,1,0.26825,0
18,10,3,0.213,0.871,1,0.596008,0
20,16,14,0.203,0.875,1,0.672882,0
21,6,2,0.224,0.868,1,0.185364,6
21,6,4,0.224,0.868,1,0.075378,1
22,11,0,0.213,0.886,1,0.740601,0
22,11,7,0.213,0.886,1,0.706665,4
23,1,0,0.201,0.886,1,0.656036,2
24,12,2,0.204,0.882,1,0.917999,2
24,12,4,0.204,0.882,1,0.789276,6
24,12,10,0.204,0.882,1,0.512329,1
25,15,8,0.222,0.878,1,0.459045,5
25,15,10,0.222,0.878,1,0.359894,6
26,20,0,0.21,0.877,1,0.898193,9
26,20,1,0.21,0.877,1,0.072723,4
26,20,7,0.21,0.877,1,0.989868,5
26,20,10,0.21,0.877,1,0.823151,2
26,20,11,0.21,0.877,1,0.252411,6
27,10,7,0.197,0.884,1,0.807281,5
28,20,2,0.222,0.858,1,0.696564,1
28,20,3,0.222,0.858,1,0.440125,7
28,20,4,0.222,0.858,1,0.566925,5
28,20,6,0.222,0.858,1,0.227692,8
28,20,11,0.222,0.858,1,0.814758,2
28,20,17,0.222,0.858,1,0.038788,6
29,20,10,0.225,0.848,1,0.191528,9
29,20,12,0.225,0.848,1,0.460266,4
29,20,17,0.225,0.848,1,0.262604,6
29,20,18,0.225,0.848,1,0.852753,8
29,20,19,0.225,0.848,1,0.410736,2
30,13,2,0.214,0.883,1,0.59024,9
30,13,6,0.214,0.883,1,0.124664,8
30,13,9,0.214,0.883,1,0.370605,3
30,13,10,0.214,0.883,1,0.740326,5
31,10,2,0.21,0.878,1,0.111694,8
32,15,13,0.224,0.892,1,0.470123,7
32,15,14,0.224,0.892,1,0.635284,2
33,22,4,0.215,0.885,1,0.198639,7
33,22,13,0.215,0.885,1,0.063934,2
33,22,16,0.215,0.885,1,0.252472,6
33,22,18,0.215,0.885,1,0.68457,9
35,23,0,0.211,0.883,1,0.528503,4
35,23,2,0.211,0.883,1,0.915527,8
35,23,3,0.211,0.883,1,0.007965,5
35,23,5,0.211,0.883,1,0.393982,7
35,23,6,0.211,0.883,1,0.012634,6
35,23,13,0.211,0.883,1,0.192413,2
36,19,2,0.226,0.864,1,0.248322,2
36,19,3,0.226,0.864,1,0.394073,3
36,19,6,0.226,0.864,1,0.99057,1
36,19,14,0.226,0.864,1,0.096802,9
36,19,15,0.226,0.864,1,0.862732,6
37,9,6,0.204,0.862,1,0.50238,1
37,9,7,0.204,0.862,1,0.806915,2
38,27,5,0.186,0.87,1,0.590515,2
38,27,8,0.186,0.87,1,0.388367,3
38,27,16,0.186,0.87,1,0.628967,7
38,27,18,0.186,0.87,1,0.395477,6
38,27,21,0.186,0.87,1,0.682648,1
40,16,3,0.217,0.889,1,0.64032,5
40,16,14,0.217,0.889,1,0.343872,8
41,17,4,0.222,0.866,1,0.360748,3
41,17,7,0.222,0.866,1,0.492371,9
41,17,12,0.222,0.866,1,0.127289,2
42,3,0,0.208,0.883,1,0.222107,3
43,19,1,0.208,0.866,1,0.04834,2
43,19,3,0.208,0.866,1,0.468292,7
43,19,12,0.208,0.866,1,0.559998,3
43,19,14,0.208,0.866,1,0.265808,6
43,19,16,0.208,0.866,1,0.713654,1
44,18,1,0.229,0.874,1,0.525085,2
44,18,3,0.229,0.874,1,0.30011,3
44,18,10,0.229,0.874,1,0.567963,7
44,18,15,0.229,0.874,1,0.433716,6
45,23,3,0.212,0.857,1,0.856903,9
45,23,9,0.212,0.857,1,0.577301,2
45,23,10,0.212,0.857,1,0.931732,3
45,23,12,0.212,0.857,1,0.024689,1
45,23,15,0.212,0.857,1,0.774933,6
45,23,20,0.212,0.857,1,0.954224,5
46,15,14,0.215,0.874,1,0.097656,6
47,10,3,0.204,0.889,1,0.082428,5
47,10,7,0.204,0.889,1,0.861969,7
47,10,9,0.204,0.889,1,0.280731,1
48,11,2,0.235,0.876,1,0.151855,0
48,11,6,0.235,0.876,1,0.427338,4
48,11,10,0.235,0.876,1,0.248535,2
49,29,0,0.196,0.879,1,0.684082,2
49,29,5,0.196,0.879,1,0.485687,6
49,29,9,0.196,0.879,1,0.87854,9
49,29,10,0.196,0.879,1,0.974213,4
49,29,14,0.196,0.879,1,0.422058,8
49,29,17,0.196,0.879,1,0.608276,7
49,29,23,0.196,0.879,1,0.298279,5
49,29,24,0.196,0.879,1,0.801361,1
49,29,27,0.196,0.879,1,0.125122,3
50,11,3,0.227,0.872,1,0.72818,9
50,11,8,0.227,0.872,1,0.566071,1
